timestamp,Wine Cellar Cooler 1,Wine Cellar Cooler 2,Wine Cellar AC 1,Wine Cellar AC 2
2018-01-04T18:00:00,264.44,64.89,2.26,2.37
2018-01-04T18:15:00,14,342.25,2.26,2.38
2018-01-04T18:30:00,67.58,619.88,2.26,2.13
2018-01-04T18:45:00,257.21,50.87,2.28,2.26
2018-01-04T19:00:00,128.08,50.87,1.68,1.17
2018-01-04T19:15:00,227.84,65.34,1.56,0.93
2018-01-04T19:30:00,14.23,816.67,1.56,0.93
2018-01-04T19:45:00,57.84,563.94,1.54,0.94
2018-01-04T20:00:00,288.97,50.25,1.54,0.8
2018-01-04T20:15:00,19.74,171.52,1.52,0.74
2018-01-04T20:30:00,53.97,761.1,1.55,0.93
2018-01-04T20:45:00,101.48,50.33,1.58,0.95
2018-01-04T21:00:00,244.16,50.36,2.36,2.41
2018-01-04T21:15:00,42.81,532.82,2.38,2.43
2018-01-04T21:30:00,100.26,280.22,2.31,2.33
2018-01-04T21:45:00,279.78,49.81,2.32,2.26
2018-01-04T22:00:00,272.63,62.15,2.36,2.42
2018-01-04T22:15:00,14.14,372.97,2.39,2.53
2018-01-04T22:30:00,61.82,682.04,2.34,2.47
2018-01-04T22:45:00,140.43,50.36,2.34,2.45
2018-01-04T23:00:00,193.48,50.59,2.38,2.51
2018-01-04T23:15:00,46.33,629.18,2.33,2.28
2018-01-04T23:30:00,100.5,209.84,2.3,2.3
2018-01-04T23:45:00,257.66,49.3,2.3,2.42
2018-01-05T00:00:00,29.71,425.54,2.3,2.42
2018-01-05T00:15:00,100.63,362.03,2.32,2.43
2018-01-05T00:30:00,285.58,49.91,2.32,2.44
2018-01-05T00:45:00,267.99,61.6,2.33,2.34
2018-01-05T01:00:00,14.05,358,2.31,2.21
2018-01-05T01:15:00,67.03,668,2.33,2.35
2018-01-05T01:30:00,168.5,49.44,2.29,2.31
2018-01-05T01:45:00,223.33,49.57,2.3,2.32
2018-01-05T02:00:00,247.01,62.9,2.32,2.35
2018-01-05T02:15:00,13.99,664.29,2.32,2.36
2018-01-05T02:30:00,90.54,361.77,2.3,2.1
2018-01-05T02:45:00,291.79,49.74,2.32,2.35
2018-01-05T03:00:00,13.35,62.57,2.34,2.45
2018-01-05T03:15:00,81.81,760.91,2.33,2.43
2018-01-05T03:30:00,262.26,49.95,2.34,2.44
2018-01-05T03:45:00,62.25,49.48,2.33,2.43
2018-01-05T04:00:00,65.06,715.11,2.31,2.23
2018-01-05T04:15:00,100.37,61.06,2.33,2.33
2018-01-05T04:30:00,241.83,49.81,2.34,2.45
2018-01-05T04:45:00,47.57,549.49,2.32,2.43
2018-01-05T05:00:00,100.39,234.87,2.31,2.41
2018-01-05T05:15:00,294.42,49.43,2.3,2.41
2018-01-05T05:30:00,268.76,62.4,2.26,2.24
2018-01-05T05:45:00,14.06,409.99,2.32,2.3
2018-01-05T06:00:00,68.74,611.87,2.28,2.39
2018-01-05T06:15:00,178.19,49.05,2.28,2.32
2018-01-05T06:30:00,149.72,49.56,2.32,2.37
2018-01-05T06:45:00,67.07,787.45,2.36,2.41
2018-01-05T07:00:00,103.79,49.2,2.28,2.18
2018-01-05T07:15:00,285.2,49.11,2.26,2.14
2018-01-05T07:30:00,250.45,62.27,2.31,2.45
2018-01-05T07:45:00,14.09,636.39,2.35,2.49
2018-01-05T08:00:00,88.45,418.34,2.33,2.49
2018-01-05T08:15:00,292.78,49.24,2.31,2.47
2018-01-05T08:30:00,16.23,62.26,2.31,2.36
2018-01-05T08:45:00,77,762.1,2.27,2.22
2018-01-05T09:00:00,272.93,49.83,2.33,2.46
2018-01-05T09:15:00,58.82,49.66,2.32,2.44
2018-01-05T09:30:00,77.97,748.54,2.29,2.4
2018-01-05T09:45:00,99.89,95.59,2.27,2.38
2018-01-05T10:00:00,293.78,48.86,2.25,2.3
2018-01-05T10:15:00,252.17,62.01,2.24,2.16
2018-01-05T10:30:00,14.03,566.14,2.28,2.27
2018-01-05T10:45:00,89.8,463.39,2.3,2.33
2018-01-05T11:00:00,295.26,50.49,1.92,1.63
2018-01-05T11:15:00,14.11,511.8,1.53,0.93
2018-01-05T11:30:00,49.65,523.93,142.51,85.47
2018-01-05T11:45:00,14.01,50.63,124.75,245.47
2018-01-05T12:00:00,224.57,49.95,169.57,199.76
2018-01-05T12:15:00,14.04,778.69,189.33,254.31
2018-01-05T12:30:00,14.01,733.22,145.35,54.31
2018-01-05T12:45:00,13.66,49.28,119.27,0.75
2018-01-05T13:00:00,13.92,49.2,2.23,2.3
2018-01-05T13:15:00,190.22,194.65,2.23,2.14
2018-01-05T13:30:00,18.78,928.5,2.22,2.14
2018-01-05T13:45:00,13.72,95.51,2.26,2.34
2018-01-05T14:00:00,13.59,48.92,2.25,2.34
2018-01-05T14:15:00,253.72,61.69,2.25,2.32
2018-01-05T14:30:00,14.07,193.69,2.26,2.34
2018-01-05T14:45:00,47.79,813.06,2.22,2.19
2018-01-05T15:00:00,99.77,49.59,2.22,2.06
2018-01-05T15:15:00,262.28,49.87,2.26,2.32
2018-01-05T15:30:00,33.61,424.65,2.28,2.33
2018-01-05T15:45:00,99.95,406.99,2.27,2.32
2018-01-05T16:00:00,290.7,49.81,2.27,2.34
2018-01-05T16:15:00,181.45,51.39,2.25,2.22
2018-01-05T16:30:00,120.9,161.55,2.22,2.05
2018-01-05T16:45:00,50.04,862.7,2.26,2.26
2018-01-05T17:00:00,100.03,49.95,2.26,2.29
2018-01-05T17:15:00,288.09,49.95,2.25,2.3
2018-01-05T17:30:00,262.18,64.64,2.25,2.31
2018-01-05T17:45:00,13.96,529.12,2.27,2.28
2018-01-05T18:00:00,76.48,507.64,2.26,2.1
2018-01-05T18:15:00,239,50.23,2.28,2.3
2018-01-05T18:30:00,87.33,54.93,2.26,2.32
2018-01-05T18:45:00,47.11,601.72,2.24,2.29
2018-01-05T19:00:00,100.09,216.09,2.27,2.3
2018-01-05T19:15:00,295.66,49.95,2.26,2.27
2018-01-05T19:30:00,267.55,64.25,2.25,2.1
2018-01-05T19:45:00,14.31,439.62,2.28,2.3
2018-01-05T20:00:00,72.33,584.01,2.31,2.35
2018-01-05T20:15:00,174.06,50.4,2.34,2.41
2018-01-05T20:30:00,150.41,56.24,2.35,2.42
2018-01-05T20:45:00,41.76,603.55,2.33,2.28
2018-01-05T21:00:00,100.45,215.91,2.25,2.14
2018-01-05T21:15:00,292.18,49.61,2.29,2.37
2018-01-05T21:30:00,260.9,62.8,2.28,2.37
2018-01-05T21:45:00,14.76,425.81,2.31,2.48
2018-01-05T22:00:00,71.21,552.81,2.34,2.5
2018-01-05T22:15:00,214.65,49.73,2.31,2.32
2018-01-05T22:30:00,96.67,54.4,2.32,2.35
2018-01-05T22:45:00,49.45,720,2.34,2.5
2018-01-05T23:00:00,101.06,88.85,2.34,2.5
2018-01-05T23:15:00,289.96,50.14,2.35,2.52
2018-01-05T23:30:00,259.5,415.31,2.35,2.47
2018-01-05T23:45:00,101.28,323.59,2.32,2.28
2018-01-06T00:00:00,279.24,59.56,2.35,2.44
2018-01-06T00:15:00,14.08,50.13,2.36,2.5
2018-01-06T00:30:00,66.93,772.01,2.36,2.49
2018-01-06T00:45:00,134.53,50.68,2.36,2.51
2018-01-06T01:00:00,243.05,50.12,2.32,2.43
2018-01-06T01:15:00,254.46,614.16,2.24,2.07
2018-01-06T01:30:00,100.63,98.9,2.28,2.25
2018-01-06T01:45:00,254.76,58.91,2.29,2.33
2018-01-06T02:00:00,13.79,142.18,2.3,2.35
2018-01-06T02:15:00,90.7,710.96,2.3,2.35
2018-01-06T02:30:00,226.14,50.13,2.32,2.37
2018-01-06T02:45:00,165.78,50.04,2.29,2.23
2018-01-06T03:00:00,225.33,68.88,2.32,2.37
2018-01-06T03:15:00,21.15,734.13,2.34,2.47
2018-01-06T03:30:00,101.62,207.07,2.33,2.46
2018-01-06T03:45:00,263.3,56.34,2.34,2.47
2018-01-06T04:00:00,14.02,307.83,2.33,2.47
2018-01-06T04:15:00,95.64,481.72,2.31,2.25
2018-01-06T04:30:00,283.11,55.25,2.31,2.33
2018-01-06T04:45:00,13.83,49.8,2.33,2.46
2018-01-06T05:00:00,78.72,729.67,2.33,2.45
2018-01-06T05:15:00,214.71,49.91,2.31,2.44
2018-01-06T05:30:00,185.34,49.53,2.31,2.44
2018-01-06T05:45:00,100.03,621.58,2.27,2.23
2018-01-06T06:00:00,100.6,210.24,2.29,2.3
2018-01-06T06:15:00,291.74,49.78,2.31,2.34
2018-01-06T06:30:00,256.4,65.98,2.28,2.33
2018-01-06T06:45:00,14.03,402.23,2.27,2.34
2018-01-06T07:00:00,86.28,523.43,2.3,2.37
2018-01-06T07:15:00,260.33,54.51,2.28,2.15
2018-01-06T07:30:00,42.11,49.71,2.31,2.4
2018-01-06T07:45:00,61.54,707.65,2.31,2.48
2018-01-06T08:00:00,101.12,124.81,2.35,2.51
2018-01-06T08:15:00,252.93,55.13,2.34,2.5
2018-01-06T08:30:00,22.84,301.65,2.3,2.44
2018-01-06T08:45:00,99.95,501.93,2.25,2.21
2018-01-06T09:00:00,284.07,55.93,2.3,2.4
2018-01-06T09:15:00,13.75,49.45,2.3,2.45
2018-01-06T09:30:00,86.69,718.62,2.28,2.41
2018-01-06T09:45:00,237.07,49.32,2.28,2.41
2018-01-06T10:00:00,148.92,49.82,2.27,2.35
2018-01-06T10:15:00,250.51,78.19,2.25,2.19
2018-01-06T10:30:00,14,515.49,2.26,2.28
2018-01-06T10:45:00,85.4,454.68,2.25,2.3
2018-01-06T11:00:00,278.72,57.46,2.26,2.3
2018-01-06T11:15:00,22.06,49.56,2.28,2.33
2018-01-06T11:30:00,63.41,760.26,113.66,79.16
2018-01-06T11:45:00,100.13,49.59,113.62,200.89
2018-01-06T12:00:00,227.79,57.83,135.3,64.78
2018-01-06T12:15:00,37.87,485.58,95.77,211.27
2018-01-06T12:30:00,100.55,296.24,1.9,0.79
2018-01-06T12:45:00,265.05,56.45,56.35,33.66
2018-01-06T13:00:00,14.58,327.87,163.33,105.48
2018-01-06T13:15:00,100.78,502.96,117.09,233.99
2018-01-06T13:30:00,288.34,56.75,126.26,0.06
2018-01-06T13:45:00,13.72,49.34,105.91,276.87
2018-01-06T14:00:00,71.47,713.77,126.78,1.83
2018-01-06T14:15:00,100.02,51.72,144.5,150
2018-01-06T14:30:00,302.9,49.59,1.37,113.24
2018-01-06T14:45:00,234.82,69.56,2.25,2.32
2018-01-06T15:00:00,14.22,579.77,46.52,12.78
2018-01-06T15:15:00,95.79,360.74,151.3,73.7
2018-01-06T15:30:00,282.34,55.02,0.02,276.26
2018-01-06T15:45:00,45.79,177.61,154.01,0.31
2018-01-06T16:00:00,136.23,904.66,102.3,285.62
2018-01-06T16:15:00,59.43,512.03,52.69,1.89
2018-01-06T16:30:00,156.1,49.06,153,0
2018-01-06T16:45:00,226.38,49.16,0.85,85.72
2018-01-06T17:00:00,254.84,709.13,48.55,85.11
2018-01-06T17:15:00,110.82,50.03,178.53,1.1
2018-01-06T17:30:00,253.99,49.91,92.9,272.55
2018-01-06T17:45:00,254.12,726.12,142.01,2.01
2018-01-06T18:00:00,100.27,49.49,14,0.73
2018-01-06T18:15:00,252.34,59.86,158.56,174.91
2018-01-06T18:30:00,13.9,316.83,83.23,99.88
2018-01-06T18:45:00,98.41,507.84,72.92,0.07
2018-01-06T19:00:00,281.59,58.35,2.15,1.15
2018-01-06T19:15:00,17.98,49.97,2.34,2.39
2018-01-06T19:30:00,63,703.39,2.33,2.38
2018-01-06T19:45:00,101.08,63.63,2.34,2.38
2018-01-06T20:00:00,278.52,50.55,2.33,2.36
2018-01-06T20:15:00,236.75,64.53,2.3,2.12
2018-01-06T20:30:00,14.22,661.32,2.32,2.26
2018-01-06T20:45:00,99.75,302.83,2.34,2.38
2018-01-06T21:00:00,287.86,55.44,2.3,2.35
2018-01-06T21:15:00,13.7,49.18,2.29,2.34
2018-01-06T21:30:00,68.39,767.62,2.29,2.33
2018-01-06T21:45:00,101.05,49.91,2.32,2.39
2018-01-06T22:00:00,235.38,54.12,2.33,2.25
2018-01-06T22:15:00,38.8,477.16,2.35,2.4
2018-01-06T22:30:00,101.44,327.87,2.37,2.47
2018-01-06T22:45:00,278.37,50.29,2.34,2.45
2018-01-06T23:00:00,240.32,57.26,2.37,2.48
2018-01-06T23:15:00,46.55,320.84,2.39,2.51
2018-01-06T23:30:00,62.16,636.73,2.34,2.36
2018-01-06T23:45:00,100.86,50.05,2.32,2.24
2018-01-07T00:00:00,233.23,57.25,2.36,2.48
2018-01-07T00:15:00,31.15,579.56,2.34,2.45
2018-01-07T00:30:00,101.05,251.8,2.35,2.45
2018-01-07T00:45:00,270.74,57.52,2.34,2.45
2018-01-07T01:00:00,13.88,113.76,2.34,2.43
2018-01-07T01:15:00,79.13,703.91,2.32,2.13
2018-01-07T01:30:00,170.87,50.73,2.36,2.24
2018-01-07T01:45:00,154.38,49.75,2.34,2.38
2018-01-07T02:00:00,67.13,723.17,2.32,2.33
2018-01-07T02:15:00,100.79,90.42,2.34,2.35
2018-01-07T02:30:00,249.84,56.29,2.35,2.36
2018-01-07T02:45:00,19.51,240.77,2.36,2.43
2018-01-07T03:00:00,100.52,586.58,2.33,2.22
2018-01-07T03:15:00,294,54.1,2.36,2.39
2018-01-07T03:30:00,20.64,50.02,2.38,2.48
2018-01-07T03:45:00,67.07,704.59,2.36,2.45
2018-01-07T04:00:00,101.28,94.91,2.37,2.45
2018-01-07T04:15:00,290.15,50.44,2.38,2.48
2018-01-07T04:30:00,258.12,65.76,2.36,2.36
2018-01-07T04:45:00,14.13,443.05,2.35,2.26
2018-01-07T05:00:00,77.71,541.96,2.37,2.47
2018-01-07T05:15:00,100.84,49.9,2.35,2.47
2018-01-07T05:30:00,218.85,59.16,2.34,2.46
2018-01-07T05:45:00,31.45,565.77,2.32,2.44
2018-01-07T06:00:00,99.82,302.98,2.3,2.4
2018-01-07T06:15:00,269.57,54.82,2.31,2.12
2018-01-07T06:30:00,13.81,117.25,2.33,2.22
2018-01-07T06:45:00,86.24,689.39,2.34,2.38
2018-01-07T07:00:00,166.82,49.11,2.31,2.35
2018-01-07T07:15:00,149.66,53.35,2.3,2.35
2018-01-07T07:30:00,43.9,478.72,2.29,2.41
2018-01-07T07:45:00,99.39,337.21,2.28,2.36
2018-01-07T08:00:00,267.25,54.34,2.31,2.24
2018-01-07T08:15:00,13.67,49.12,2.34,2.42
2018-01-07T08:30:00,86.32,755.12,2.35,2.49
2018-01-07T08:45:00,128.69,49.55,2.35,2.48
2018-01-07T09:00:00,199.69,49.26,2.35,2.48
2018-01-07T09:15:00,66.17,707.55,2.36,2.49
2018-01-07T09:30:00,101.18,81.04,2.36,2.37
2018-01-07T09:45:00,285.83,50.1,2.34,2.27
2018-01-07T10:00:00,259.32,65.07,2.34,2.45
2018-01-07T10:15:00,14.15,408.46,2.34,2.47
2018-01-07T10:30:00,73.43,557.86,2.31,2.32
2018-01-07T10:45:00,121.49,49.18,2.32,2.34
2018-01-07T11:00:00,202.2,56.4,2.31,2.36
2018-01-07T11:15:00,42.16,634.42,2.31,2.13
2018-01-07T11:30:00,100.63,214.21,105,81.43
2018-01-07T11:45:00,291.81,49.76,116.39,281.07
2018-01-07T12:00:00,267.18,64.67,105.01,0.24
2018-01-07T12:15:00,13.95,466.33,51.43,0.18
2018-01-07T12:30:00,74.31,555.7,125.01,222.64
2018-01-07T12:45:00,104.53,49.44,2.35,2.37
2018-01-07T13:00:00,218.66,58.67,2.31,2.1
2018-01-07T13:15:00,32.8,352.89,2.32,2.24
2018-01-07T13:30:00,100.54,470.24,2.34,2.36
2018-01-07T13:45:00,290.73,49.56,2.34,2.35
2018-01-07T14:00:00,100.55,49.56,2.32,2.33
2018-01-07T14:15:00,198.44,159.86,2.35,2.38
2018-01-07T14:30:00,39.09,872.24,2.33,2.28
2018-01-07T14:45:00,100.62,49.5,2.31,2.1
2018-01-07T15:00:00,261.86,56.88,104.53,88.46
2018-01-07T15:15:00,14.16,380.99,117.55,281.24
2018-01-07T15:30:00,80.95,670.45,13.14,2.09
2018-01-07T15:45:00,285.66,49.66,144.03,0.29
2018-01-07T16:00:00,100.18,146.67,2.08,1.86
2018-01-07T16:15:00,100.03,742.09,2.32,2.18
2018-01-07T16:30:00,292.7,49.79,2.3,2.13
2018-01-07T16:45:00,250,191.56,2.34,2.36
2018-01-07T17:00:00,112.59,561.7,2.34,2.36
2018-01-07T17:15:00,273.61,49.31,2.33,2.35
2018-01-07T17:30:00,265.04,60.37,106.63,86.41
2018-01-07T17:45:00,15.99,167.84,117.77,281.14
2018-01-07T18:00:00,52.57,818.5,66.4,0.45
2018-01-07T18:15:00,100.32,49.12,89.96,0.05
2018-01-07T18:30:00,242.73,54.43,1.88,1.49
2018-01-07T18:45:00,24.67,482.24,2.33,2.36
2018-01-07T19:00:00,100.48,365.11,2.35,2.38
2018-01-07T19:15:00,298.15,49.97,2.34,2.37
2018-01-07T19:30:00,100.97,49.99,2.36,2.39
2018-01-07T19:45:00,208.88,65.82,2.32,2.2
2018-01-07T20:00:00,36.06,915.86,2.3,2.13
2018-01-07T20:15:00,101.61,128.12,2.36,2.38
2018-01-07T20:30:00,285.89,50.4,2.35,2.39
2018-01-07T20:45:00,244.81,57.99,2.35,2.39
2018-01-07T21:00:00,50.02,243.83,2.35,2.38
2018-01-07T21:15:00,48.28,825.3,2.31,2.35
2018-01-07T21:30:00,100.85,49.9,2.31,2.17
2018-01-07T21:45:00,247.78,53.81,2.36,2.33
2018-01-07T22:00:00,15.46,378.99,2.37,2.51
2018-01-07T22:15:00,100.87,487.14,2.36,2.48
2018-01-07T22:30:00,288.34,50.86,2.38,2.52
2018-01-07T22:45:00,101.09,50.05,2.35,2.5
2018-01-07T23:00:00,210.24,103.74,2.35,2.52
2018-01-07T23:15:00,25.7,910.23,2.29,2.25
2018-01-07T23:30:00,100.11,114.16,2.28,2.32
2018-01-07T23:45:00,274.38,50.1,2.32,2.46
2018-01-08T00:00:00,14.07,379.78,2.36,2.49
2018-01-08T00:15:00,98.85,455.2,2.35,2.47
2018-01-08T00:30:00,285.22,50.71,2.35,2.48
2018-01-08T00:45:00,17.18,174.57,2.34,2.36
2018-01-08T01:00:00,90.19,652.59,2.3,2.23
2018-01-08T01:15:00,207.42,49.74,2.31,2.33
2018-01-08T01:30:00,183.53,49.68,2.32,2.34
2018-01-08T01:45:00,235.56,64.74,2.33,2.34
2018-01-08T02:00:00,14.22,651.41,2.33,2.35
2018-01-08T02:15:00,93.35,378.26,2.34,2.34
2018-01-08T02:30:00,290.73,50.39,2.31,2.08
2018-01-08T02:45:00,24.73,100.84,2.34,2.34
2018-01-08T03:00:00,81.48,739.29,2.35,2.44
2018-01-08T03:15:00,102.95,50.26,2.34,2.44
2018-01-08T03:30:00,288.86,50.49,2.34,2.45
2018-01-08T03:45:00,246.99,64.21,2.34,2.46
2018-01-08T04:00:00,14.2,574.49,2.33,2.35
2018-01-08T04:15:00,83.86,498.11,2.31,2.24
2018-01-08T04:30:00,192.41,50.45,2.35,2.47
2018-01-08T04:45:00,127.63,50.08,2.35,2.49
2018-01-08T05:00:00,61.86,724.22,2.32,2.45
2018-01-08T05:15:00,100.42,128.2,2.33,2.47
2018-01-08T05:30:00,287.9,49.57,2.32,2.47
2018-01-08T05:45:00,261.05,62.48,2.29,2.25
2018-01-08T06:00:00,14.24,488.63,2.3,2.34
2018-01-08T06:15:00,70.91,551.83,2.29,2.35
2018-01-08T06:30:00,101.03,50.04,2.36,2.42
2018-01-08T06:45:00,228.16,55.52,2.34,2.42
2018-01-08T07:00:00,32.59,497.24,2.31,2.39
2018-01-08T07:15:00,100.31,416.36,2.32,2.26
2018-01-08T07:30:00,279.98,50.05,2.31,2.26
2018-01-08T07:45:00,100.74,49.74,2.33,2.5
2018-01-08T08:00:00,208.03,66.55,2.32,2.47
2018-01-08T08:15:00,30.13,909.69,2.31,2.45
2018-01-08T08:30:00,99.86,159.2,2.28,2.44
2018-01-08T08:45:00,271.92,49.73,2.28,2.44
2018-01-08T09:00:00,13.46,410.4,2.24,2.22
2018-01-08T09:15:00,100.48,412.84,2.3,2.34
2018-01-08T09:30:00,279.41,50.61,2.31,2.44
2018-01-08T09:45:00,100.11,50.19,2.29,2.44
2018-01-08T10:00:00,262.47,700.01,2.26,2.4
2018-01-08T10:15:00,99.48,49.57,2.26,2.38
2018-01-08T10:30:00,250.48,49.69,2.25,2.22
2018-01-08T10:45:00,29.96,567.98,2.22,2.05
2018-01-08T11:00:00,99.63,311.43,2.28,2.29
2018-01-08T11:15:00,282.73,50.5,2.32,2.35
2018-01-08T11:30:00,149.42,49.93,2.34,2.37
2018-01-08T11:45:00,150.7,292.69,2.34,2.38
2018-01-08T12:00:00,46.51,788.7,2.31,2.35
2018-01-08T12:15:00,100.92,50.59,2.31,2.16
2018-01-08T12:30:00,259.34,57.01,2.28,2.16
2018-01-08T12:45:00,14.41,241.9,2.32,2.35
2018-01-08T13:00:00,86.01,633.11,1.58,1.08
2018-01-08T13:15:00,160.31,49.27,1.51,0.97
2018-01-08T13:30:00,157.16,54.73,1.51,0.96
2018-01-08T13:45:00,48.04,631.08,1.5,0.9
2018-01-08T14:00:00,99.83,156.5,1.92,1.53
2018-01-08T14:15:00,253.54,54.8,2.25,2.25
2018-01-08T14:30:00,14.03,162.39,2.27,2.35
2018-01-08T14:45:00,91.84,656.33,2.27,2.34
2018-01-08T15:00:00,180.89,49.67,2.27,2.34
2018-01-08T15:15:00,132.51,54.04,2.27,2.38
2018-01-08T15:30:00,45.24,520.33,2.23,2.18
2018-01-08T15:45:00,99.66,288.64,2.23,2.12
2018-01-08T16:00:00,265.2,53.13,2.24,2.3
2018-01-08T16:15:00,14.05,279.7,1.48,0.94
2018-01-08T16:30:00,81.26,571.47,1.47,0.92
2018-01-08T16:45:00,117.5,48.7,1.48,0.94
2018-01-08T17:00:00,195.5,57.21,1.47,0.92
2018-01-08T17:15:00,39.24,565.66,2,1.7
2018-01-08T17:30:00,99.56,254,2.22,2.15
2018-01-08T17:45:00,262.19,58.22,2.29,2.36
2018-01-08T18:00:00,13.79,49.27,2.31,2.41
2018-01-08T18:15:00,76.03,728.56,2.3,2.39
2018-01-08T18:30:00,101.07,50.07,2.34,2.42
2018-01-08T18:45:00,219.29,58.13,2.36,2.44
2018-01-08T19:00:00,29,373.92,1.55,0.72
2018-01-08T19:15:00,101.17,395.31,1.57,0.82
2018-01-08T19:30:00,268.86,58.81,1.6,0.98
2018-01-08T19:45:00,14,49.9,1.62,1.01
2018-01-08T20:00:00,59.85,684.18,2.31,2.34
2018-01-08T20:15:00,100.99,63.29,2.35,2.4
2018-01-08T20:30:00,230,56.99,2.38,2.44
2018-01-08T20:45:00,13.7,239.95,2.35,2.18
2018-01-08T21:00:00,101.39,528.42,2.37,2.27
2018-01-08T21:15:00,268.3,55.75,2.4,2.46
2018-01-08T21:30:00,27.7,50.18,2.4,2.44
2018-01-08T21:45:00,57.8,669.37,2.4,2.5
2018-01-08T22:00:00,101.79,62.31,2.39,2.53
2018-01-08T22:15:00,227.01,60.29,2.41,2.54
2018-01-08T22:30:00,14.09,185.84,2.41,2.45
2018-01-08T22:45:00,96.69,549.46,2.41,2.41
2018-01-08T23:00:00,252.2,54.99,2.42,2.57
2018-01-08T23:15:00,37.55,52.77,2.39,2.56
2018-01-08T23:30:00,48.12,506.6,2.4,2.56
2018-01-08T23:45:00,101.79,281.78,2.43,2.57
2018-01-09T00:00:00,243.77,61.03,2.43,2.6
2018-01-09T00:15:00,14.11,50.34,2.43,2.57
2018-01-09T00:30:00,71.31,648.93,2.37,2.32
2018-01-09T00:45:00,101.37,128.86,2.4,2.5
2018-01-09T01:00:00,228.2,60.6,2.41,2.55
2018-01-09T01:15:00,14.26,49.92,2.41,2.47
2018-01-09T01:30:00,96.81,707.48,2.41,2.47
2018-01-09T01:45:00,103.53,49.78,2.4,2.44
2018-01-09T02:00:00,206.15,59,2.4,2.45
2018-01-09T02:15:00,32,160.04,2.39,2.33
2018-01-09T02:30:00,101.38,578.41,2.37,2.2
2018-01-09T02:45:00,266.76,59.1,2.42,2.53
2018-01-09T03:00:00,23.2,49.17,2.42,2.57
2018-01-09T03:15:00,67.34,76.43,2.43,2.57
2018-01-09T03:30:00,214.9,115.45,2.44,2.59
2018-01-09T03:45:00,14.25,312.83,2.45,2.61
2018-01-09T04:00:00,67.76,676.91,2.44,2.58
2018-01-09T04:15:00,102.24,50.41,2.44,2.48
2018-01-09T04:30:00,211.02,60.78,2.41,2.37
2018-01-09T04:45:00,14.17,192.47,2.45,2.58
2018-01-09T05:00:00,97.37,598.93,2.43,2.57
2018-01-09T05:15:00,101.34,49.66,2.43,2.59
2018-01-09T05:30:00,197.77,59.71,2.41,2.59
2018-01-09T05:45:00,22.33,188.08,2.4,2.6
2018-01-09T06:00:00,101.49,566.01,2.43,2.58
2018-01-09T06:15:00,196.75,50.21,2.39,2.38
2018-01-09T06:30:00,97.42,57.88,2.36,2.22
2018-01-09T06:45:00,36.65,67.9,2.37,2.42
2018-01-09T07:00:00,241.62,131.91,2.34,2.44
2018-01-09T07:15:00,14.13,134.52,2.41,2.53
2018-01-09T07:30:00,14.4,134.66,2.41,2.62
2018-01-09T07:45:00,186.4,134.32,2.41,2.62
2018-01-09T08:00:00,13.96,133.76,2.4,2.61
2018-01-09T08:15:00,180.78,132.34,2.36,2.56
2018-01-09T08:30:00,68.17,133.98,2.36,2.39
2018-01-09T08:45:00,124.32,134.49,2.4,2.49
2018-01-09T09:00:00,177.74,134.08,2.4,2.59
2018-01-09T09:15:00,13.99,133.61,2.39,2.55
2018-01-09T09:30:00,176.55,133.97,2.36,2.54
2018-01-09T09:45:00,14.07,134.08,2.35,2.53
2018-01-09T10:00:00,180.46,133.82,2.34,2.54
2018-01-09T10:15:00,170.32,133.15,2.33,2.47
2018-01-09T10:30:00,14.27,133.5,2.31,2.27
2018-01-09T10:45:00,171.58,132.91,1.78,1.28
2018-01-09T11:00:00,175.62,132.34,1.49,0.96
2018-01-09T11:15:00,13.5,132.7,1.51,1.02
2018-01-09T11:30:00,171.95,608.34,1.5,1.02
2018-01-09T11:45:00,14.25,837.98,1.51,1.04
2018-01-09T12:00:00,14.21,828.99,1.5,1.04
2018-01-09T12:15:00,14.41,649.95,1.57,1.15
2018-01-09T12:30:00,13.7,48.87,2.24,2.42
2018-01-09T12:45:00,13.84,49.3,2.24,2.22
2018-01-09T13:00:00,21.38,49.52,2.26,2.21
2018-01-09T13:15:00,13.97,49.57,1.78,1.52
2018-01-09T13:30:00,54.63,560.23,1.53,1.07
2018-01-09T13:45:00,100.26,253.33,1.52,1.06
2018-01-09T14:00:00,272.93,58.55,1.5,1.03
2018-01-09T14:15:00,14.38,49.28,1.85,1.66
2018-01-09T14:30:00,14.13,580.22,2.26,2.42
2018-01-09T14:45:00,92.83,376,2.26,2.38
2018-01-09T15:00:00,100.16,49.57,2.24,2.17
2018-01-09T15:15:00,208.95,61.95,2.24,2.28
2018-01-09T15:30:00,13.87,226.28,2.28,2.46
2018-01-09T15:45:00,76.22,616.55,2.27,2.41
2018-01-09T16:00:00,99.97,49.25,2.27,2.41
2018-01-09T16:15:00,214.74,60.69,2.25,2.4
2018-01-09T16:30:00,13.77,49.17,2.25,2.4
2018-01-09T16:45:00,72.98,770.79,2.23,2.35
2018-01-09T17:00:00,100.2,49.64,2.23,2.22
2018-01-09T17:15:00,222.63,60.73,2.21,2.15
2018-01-09T17:30:00,13.97,48.71,2.27,2.44
2018-01-09T17:45:00,62.29,698.88,2.28,2.45
2018-01-09T18:00:00,100.35,153.95,2.27,2.44
2018-01-09T18:15:00,245.68,61.02,2.27,2.46
