timestamp,Self Storage
2017-10-24T01:01:35,77.9
2017-10-24T01:11:34,77.54
2017-10-24T01:21:33,77.54
2017-10-24T01:31:32,77.72
2017-10-24T01:41:32,77.72
2017-10-24T01:51:31,77.54
2017-10-24T02:01:30,77.54
2017-10-24T02:11:30,77.54
2017-10-24T02:21:29,77.54
2017-10-24T02:31:28,77.72
2017-10-24T02:41:28,77.72
2017-10-24T02:51:27,77.72
2017-10-24T03:01:26,77.9
2017-10-24T03:11:26,77.9
2017-10-24T03:21:25,77.72
2017-10-24T03:31:24,77.72
2017-10-24T03:41:23,77.72
2017-10-24T03:51:23,77.9
2017-10-24T04:01:22,77.9
2017-10-24T04:11:21,77.9
2017-10-24T04:21:20,77.72
2017-10-24T04:31:20,77.72
2017-10-24T04:41:19,77.9
2017-10-24T04:51:18,77.9
2017-10-24T05:01:17,77.72
2017-10-24T05:11:18,77.9
2017-10-24T05:21:16,77.9
2017-10-24T05:31:16,77.9
2017-10-24T05:41:15,77.72
2017-10-24T05:51:14,77.72
2017-10-24T06:01:14,77.72
2017-10-24T06:11:13,77.72
2017-10-24T06:21:13,77.54
2017-10-24T06:31:12,77.54
2017-10-24T06:41:11,77.54
2017-10-24T06:51:11,77.54
2017-10-24T07:01:10,77.54
2017-10-24T07:11:09,77.72
2017-10-24T07:21:09,77.72
2017-10-24T07:31:09,77.72
2017-10-24T07:41:08,77.72
2017-10-24T07:51:07,77.9
2017-10-24T08:01:07,77.72
2017-10-24T08:11:06,77.72
2017-10-24T08:21:06,77.72
2017-10-24T08:31:05,77.72
2017-10-24T08:41:04,77.72
2017-10-24T08:51:03,77.72
2017-10-24T09:01:02,77.9
2017-10-24T09:11:01,77.72
2017-10-24T09:21:00,77.72
2017-10-24T09:31:00,77.9
2017-10-24T09:40:59,77.72
2017-10-24T09:50:59,77.54
2017-10-24T10:00:58,77.72
2017-10-24T10:10:57,77.72
2017-10-24T10:20:57,77.9
2017-10-24T10:30:56,77.72
2017-10-24T10:40:56,77.54
2017-10-24T10:50:55,77.54
2017-10-24T11:00:54,77.72
2017-10-24T11:10:54,77.72
2017-10-24T11:20:53,77.9
2017-10-24T11:30:52,77.72
2017-10-24T11:40:51,77.72
2017-10-24T11:50:50,77.72
2017-10-24T12:00:49,78.08
2017-10-24T12:10:48,77.9
2017-10-24T12:20:47,77.72
2017-10-24T12:30:46,77.72
2017-10-24T12:40:46,77.72
2017-10-24T12:50:45,78.08
2017-10-24T13:00:44,78.08
2017-10-24T13:10:44,77.9
2017-10-24T13:20:43,77.72
2017-10-24T13:30:42,77.72
2017-10-24T13:40:42,77.9
2017-10-24T13:50:41,78.08
2017-10-24T14:00:40,77.9
2017-10-24T14:10:39,78.08
2017-10-24T14:20:38,77.9
2017-10-24T14:30:37,77.9
2017-10-24T14:40:37,77.72
2017-10-24T14:50:36,77.72
2017-10-24T15:00:35,77.9
2017-10-24T15:10:38,77.9
2017-10-24T15:20:38,78.08
2017-10-24T15:30:37,77.9
2017-10-24T15:40:36,77.72
2017-10-24T15:50:35,77.9
2017-10-24T16:00:35,77.72
2017-10-24T16:10:34,77.9
2017-10-24T16:20:33,77.72
2017-10-24T16:30:32,77.54
2017-10-24T16:40:32,77.54
2017-10-24T16:50:31,77.72
2017-10-24T17:00:30,77.72
2017-10-24T17:10:30,77.9
2017-10-24T17:20:29,77.72
2017-10-24T17:30:28,77.9
2017-10-24T17:40:28,77.9
2017-10-24T17:50:26,77.9
2017-10-24T18:00:25,77.9
2017-10-24T18:10:24,77.9
2017-10-24T18:20:23,77.9
2017-10-24T18:30:22,78.08
2017-10-24T18:40:21,78.08
2017-10-24T18:50:20,78.08
2017-10-24T19:00:20,78.08
2017-10-24T19:10:19,77.9
2017-10-24T19:20:18,77.9
2017-10-24T19:30:18,77.72
2017-10-24T19:40:17,77.72
2017-10-24T19:50:16,77.54
2017-10-24T20:00:16,77.72
2017-10-24T20:10:15,77.54
2017-10-24T20:20:14,77.72
2017-10-24T20:30:14,77.72
2017-10-24T20:40:13,77.54
2017-10-24T20:50:13,77.72
2017-10-24T21:00:13,77.54
2017-10-24T21:10:12,77.54
2017-10-24T21:20:12,77.54
2017-10-24T21:30:11,77.36
2017-10-24T21:40:10,77.54
2017-10-24T21:50:09,77.72
2017-10-24T22:00:09,77.9
2017-10-24T22:10:08,77.72
2017-10-24T22:20:08,77.72
2017-10-24T22:30:07,77.72
2017-10-24T22:40:06,77.72
2017-10-24T22:50:05,77.72
2017-10-24T23:00:05,77.72
2017-10-24T23:10:04,77.72
2017-10-24T23:20:04,77.72
2017-10-24T23:30:03,77.72
2017-10-24T23:40:02,77.72
2017-10-24T23:50:02,77.72
2017-10-25T00:00:01,77.72
2017-10-25T00:10:01,77.72
2017-10-25T00:20:00,77.72
2017-10-25T00:29:59,77.72
2017-10-25T00:39:59,77.72
2017-10-25T00:49:58,77.72
2017-10-25T00:59:58,77.72
2017-10-25T01:09:57,77.54
2017-10-25T01:19:57,77.72
2017-10-25T01:29:57,77.54
2017-10-25T01:39:56,77.54
2017-10-25T01:49:55,77.54
2017-10-25T01:59:54,77.54
2017-10-25T04:09:45,77.72
2017-10-25T04:19:45,77.72
2017-10-25T04:29:44,77.72
2017-10-25T04:39:43,77.72
2017-10-25T04:49:43,77.72
2017-10-25T04:59:42,77.72
2017-10-25T05:09:42,77.72
2017-10-25T05:19:41,77.72
2017-10-25T05:29:40,77.72
2017-10-25T05:39:40,77.54
2017-10-25T05:49:39,77.54
2017-10-25T05:59:38,77.54
2017-10-25T06:09:38,77.54
2017-10-25T06:19:36,77.36
2017-10-25T06:29:36,77.54
2017-10-25T06:39:35,77.54
2017-10-25T06:49:34,77.54
2017-10-25T06:59:34,77.36
2017-10-25T07:09:33,77.54
2017-10-25T07:19:33,77.54
2017-10-25T07:29:32,77.54
2017-10-25T07:39:31,77.54
2017-10-25T07:49:30,77.54
2017-10-25T07:59:29,77.54
2017-10-25T08:09:28,77.54
2017-10-25T08:19:28,77.72
2017-10-25T08:29:27,77.54
2017-10-25T08:39:27,77.54
2017-10-25T08:49:26,77.54
2017-10-25T08:59:26,77.72
2017-10-25T09:09:25,77.54
2017-10-25T09:19:24,77.72
2017-10-25T09:29:23,77.72
2017-10-25T09:39:23,77.36
2017-10-25T09:49:22,77.54
2017-10-25T09:59:21,77.36
2017-10-25T10:09:21,77.36
2017-10-25T10:19:20,77.36
2017-10-25T10:29:19,77.36
2017-10-25T10:29:21,77.36
2017-10-25T10:39:20,77.36
2017-10-25T10:49:19,77.36
2017-10-25T10:59:18,77.36
2017-10-25T11:09:18,77.36
2017-10-25T11:19:17,77.18
2017-10-25T11:29:16,77.36
2017-10-25T11:39:15,77.36
2017-10-25T11:49:15,77.36
2017-10-25T11:59:14,77.36
2017-10-25T12:09:13,77.36
2017-10-25T12:19:12,77.36
2017-10-25T12:29:12,77
2017-10-25T12:39:11,77.36
2017-10-25T12:49:10,77.36
2017-10-25T12:59:09,77.54
2017-10-25T13:09:08,77.54
2017-10-25T13:09:10,77.54
2017-10-25T13:19:10,77.54
2017-10-25T13:29:09,77.54
2017-10-25T13:39:08,77.36
2017-10-25T13:49:07,77.36
2017-10-25T13:59:07,77.36
2017-10-25T14:09:06,77.36
2017-10-25T14:19:05,77.36
2017-10-25T14:29:05,77.36
2017-10-25T14:39:04,77.36
2017-10-25T14:49:03,77.36
2017-10-25T14:59:02,77.36
2017-10-25T15:09:02,77
2017-10-25T15:19:01,77
2017-10-25T15:29:00,77
2017-10-25T15:39:00,77.36
2017-10-25T15:48:58,77.36
2017-10-25T15:58:58,77.18
2017-10-25T16:08:57,77
2017-10-25T16:18:57,77.18
2017-10-25T16:28:56,77
2017-10-25T16:38:55,77.36
2017-10-25T16:48:55,77
2017-10-25T16:58:54,77.18
2017-10-25T17:08:53,77.36
2017-10-25T17:18:52,77.36
2017-10-25T17:28:51,77.54
2017-10-25T17:38:50,77.54
2017-10-25T17:48:50,77.36
2017-10-25T17:58:49,77.36
2017-10-25T18:08:49,77.36
2017-10-25T18:18:48,77.18
2017-10-25T18:28:47,77.18
2017-10-25T18:38:46,77.18
2017-10-25T18:48:45,77.36
2017-10-25T18:58:45,77.36
2017-10-25T19:08:44,77.54
2017-10-25T19:18:43,77.54
2017-10-25T19:28:42,77.54
2017-10-25T19:38:42,77.72
2017-10-25T19:48:41,77.54
2017-10-25T19:58:41,77.36
2017-10-25T20:08:40,77.36
2017-10-25T20:18:39,77.36
2017-10-25T20:28:38,77.18
2017-10-25T20:38:37,77.36
2017-10-25T20:48:36,77.36
2017-10-25T20:58:35,77.36
2017-10-25T21:08:34,77
2017-10-25T21:18:33,77
2017-10-25T21:28:32,77.36
2017-10-25T21:38:31,77.36
2017-10-25T21:48:30,77.54
2017-10-25T21:58:29,77.54
2017-10-25T22:08:28,77.54
2017-10-25T22:18:28,77.54
2017-10-25T22:28:27,77.54
2017-10-25T22:38:26,77.36
2017-10-25T22:48:26,77.36
2017-10-25T22:58:25,77.36
2017-10-25T23:08:24,77.54
2017-10-25T23:18:24,77.36
2017-10-25T23:28:23,77.36
2017-10-25T23:38:22,77.54
2017-10-25T23:48:22,77.54
2017-10-25T23:58:20,77.54
2017-10-26T00:08:19,77.36
2017-10-26T00:18:19,77.36
2017-10-26T00:28:17,77.36
2017-10-26T00:38:16,77.54
2017-10-26T00:48:15,77.54
2017-10-26T00:58:15,77.54
2017-10-26T01:08:14,77.36
2017-10-26T01:18:13,77.36
2017-10-26T01:28:13,77.36
2017-10-26T01:38:12,77.36
2017-10-26T01:48:11,77.36
2017-10-26T01:58:11,77.36
2017-10-26T02:08:10,77.36
2017-10-26T02:18:09,77.36
2017-10-26T02:28:08,77.36
2017-10-26T02:38:07,77.36
2017-10-26T02:48:07,77.36
2017-10-26T02:58:06,77.36
2017-10-26T03:08:06,77.54
2017-10-26T03:18:05,77.36
2017-10-26T03:28:04,77.54
2017-10-26T03:38:04,77.54
2017-10-26T03:48:03,77.54
2017-10-26T03:58:02,77.54
2017-10-26T04:08:01,77.54
2017-10-26T04:18:01,77.54
2017-10-26T04:28:00,77.54
2017-10-26T04:38:01,77.54
2017-10-26T04:47:59,77.72
2017-10-26T04:57:59,77.54
2017-10-26T05:07:58,77.54
2017-10-26T05:17:57,77.54
2017-10-26T05:27:56,77.54
2017-10-26T05:37:56,77.54
2017-10-26T05:47:55,77.36
2017-10-26T05:57:54,77.36
2017-10-26T06:07:54,77.36
2017-10-26T06:17:53,77.36
2017-10-26T06:27:52,77.36
2017-10-26T06:37:51,77.36
2017-10-26T06:47:50,77.36
2017-10-26T06:57:49,77.36
2017-10-26T07:07:48,77.36
2017-10-26T07:17:48,77.36
2017-10-26T07:27:47,77.36
2017-10-26T07:37:46,77.36
2017-10-26T07:47:45,77.54
2017-10-26T07:57:44,77.54
2017-10-26T08:07:43,77.54
2017-10-26T08:17:43,77.54
2017-10-26T08:27:42,77.36
2017-10-26T08:37:41,77.54
2017-10-26T08:47:40,77.54
2017-10-26T08:57:40,77.54
2017-10-26T09:07:39,77.54
2017-10-26T09:17:38,77.36
2017-10-26T09:27:38,77.54
2017-10-26T09:37:37,77.54
2017-10-26T09:47:36,77.36
2017-10-26T09:57:35,77.36
2017-10-26T10:07:34,77.36
2017-10-26T10:17:33,77.36
2017-10-26T10:27:32,77.36
2017-10-26T10:37:31,77.36
2017-10-26T10:47:30,77.18
2017-10-26T10:57:29,77.36
2017-10-26T11:07:28,77
2017-10-26T11:17:27,77.36
2017-10-26T11:27:27,77.36
2017-10-26T11:37:26,77.18
2017-10-26T11:47:25,77
2017-10-26T11:57:24,77.18
2017-10-26T12:07:23,77
2017-10-26T12:17:23,77.18
2017-10-26T12:27:22,77
2017-10-26T12:37:21,77.18
2017-10-26T12:47:21,77
2017-10-26T12:57:20,77.18
2017-10-26T13:07:19,77
2017-10-26T13:17:19,77
2017-10-26T13:27:18,77.36
2017-10-26T13:37:17,77.18
2017-10-26T13:47:17,77.18
2017-10-26T13:57:16,77
2017-10-26T14:07:15,77
2017-10-26T14:17:14,77
2017-10-26T14:27:13,77
2017-10-26T14:37:12,77
2017-10-26T14:47:12,77
2017-10-26T14:57:10,77
2017-10-26T15:07:09,77
2017-10-26T15:17:09,77
2017-10-26T15:27:08,77
2017-10-26T15:37:08,77
2017-10-26T15:47:07,77
2017-10-26T15:57:06,77
2017-10-26T16:07:05,77.18
2017-10-26T16:17:05,77.36
2017-10-26T16:27:04,77.36
2017-10-26T16:37:03,77.36
2017-10-26T16:47:02,77.18
2017-10-26T16:57:01,77
2017-10-26T17:07:01,77
2017-10-26T17:17:00,77
2017-10-26T17:26:59,77
2017-10-26T17:36:59,77
2017-10-26T17:46:58,77
2017-10-26T17:56:57,77
2017-10-26T18:06:57,77
2017-10-26T18:16:56,77
2017-10-26T18:26:55,77
2017-10-26T18:36:54,77
2017-10-26T18:46:53,77
2017-10-26T18:56:53,77
2017-10-26T19:06:52,77
2017-10-26T19:16:51,77
2017-10-26T19:26:51,77
2017-10-26T19:36:50,77
2017-10-26T19:46:49,77.36
2017-10-26T19:56:48,77.36
2017-10-26T20:06:48,77.18
2017-10-26T20:16:47,77
2017-10-26T20:26:46,77
2017-10-26T20:36:45,77
2017-10-26T20:46:44,77
2017-10-26T20:56:44,77
2017-10-26T21:06:43,77
2017-10-26T21:16:42,77
2017-10-26T21:26:41,76.82
2017-10-26T21:36:41,77
2017-10-26T21:46:40,77
2017-10-26T21:56:39,77
2017-10-26T22:06:38,77
2017-10-26T22:16:38,77
2017-10-26T22:26:37,77
2017-10-26T22:36:36,77
2017-10-26T22:46:35,77
2017-10-26T22:56:34,77
2017-10-26T22:56:38,77
2017-10-26T23:06:37,77.36
2017-10-26T23:16:36,77.36
2017-10-26T23:26:35,77.36
2017-10-26T23:36:34,77.36
2017-10-26T23:46:34,77
2017-10-26T23:56:33,77
2017-10-27T00:06:32,77
2017-10-27T00:16:31,77.18
2017-10-27T00:26:30,77
2017-10-27T00:36:29,77
2017-10-27T00:46:28,77.18
2017-10-27T00:56:28,77.18
2017-10-27T01:06:27,77.18
2017-10-27T01:16:26,77
2017-10-27T01:26:26,77
2017-10-27T01:36:25,77
2017-10-27T01:46:24,77
2017-10-27T01:56:24,77
2017-10-27T02:06:23,77
2017-10-27T02:16:22,77
2017-10-27T02:26:22,77
2017-10-27T02:36:21,77
2017-10-27T02:46:20,77
2017-10-27T02:56:20,77
2017-10-27T03:06:19,77
2017-10-27T03:16:17,77
2017-10-27T03:26:17,77
2017-10-27T03:36:16,77
2017-10-27T03:46:16,77
2017-10-27T03:56:15,77
2017-10-27T04:06:14,77.18
2017-10-27T04:16:13,77
2017-10-27T04:26:12,77
2017-10-27T04:36:11,77
2017-10-27T04:46:11,77
2017-10-27T04:56:10,77
2017-10-27T05:06:09,77.18
2017-10-27T05:16:08,77.18
2017-10-27T05:26:07,77.18
2017-10-27T05:36:06,77
2017-10-27T05:46:05,77
2017-10-27T05:56:05,77
2017-10-27T06:06:05,77
2017-10-27T06:16:04,77
2017-10-27T06:26:03,77
2017-10-27T06:36:03,77
2017-10-27T06:46:02,77
2017-10-27T06:56:01,77
2017-10-27T07:06:01,77
2017-10-27T07:16:00,77
2017-10-27T07:25:58,77
2017-10-27T07:35:57,77
2017-10-27T07:45:57,77
2017-10-27T07:55:56,77
2017-10-27T08:05:55,77
2017-10-27T08:15:55,77
2017-10-27T08:25:54,77
2017-10-27T08:35:53,77
2017-10-27T08:45:53,77
2017-10-27T08:55:52,77.36
2017-10-27T09:05:51,77
2017-10-27T09:15:50,77.18
2017-10-27T09:25:50,77.18
2017-10-27T09:35:49,77
2017-10-27T09:45:49,77
2017-10-27T09:55:49,77
2017-10-27T10:05:48,77
2017-10-27T10:15:47,77
2017-10-27T10:25:48,77
2017-10-27T10:35:45,77.18
2017-10-27T10:45:45,77.36
2017-10-27T10:55:44,77
2017-10-27T11:05:44,77.18
2017-10-27T11:15:42,77
2017-10-27T11:25:41,77
2017-10-27T11:35:41,77.36
2017-10-27T11:45:41,77.36
2017-10-27T11:55:40,77
2017-10-27T12:05:39,77.18
2017-10-27T12:15:38,77.36
2017-10-27T12:25:38,77.18
2017-10-27T12:35:37,77
2017-10-27T12:45:36,77
2017-10-27T12:55:36,77
2017-10-27T13:05:35,77
2017-10-27T13:15:34,77
2017-10-27T13:25:34,77
2017-10-27T13:35:33,77
2017-10-27T13:45:32,77
2017-10-27T13:55:32,77
2017-10-27T14:05:31,77
2017-10-27T14:15:30,77
2017-10-27T14:25:30,77
2017-10-27T14:35:29,77
2017-10-27T14:45:28,77
2017-10-27T14:55:27,77.36
2017-10-27T15:05:26,77
2017-10-27T15:15:25,77
2017-10-27T15:25:25,77.36
2017-10-27T15:35:24,77
2017-10-27T15:45:23,77.18
2017-10-27T15:55:22,77
2017-10-27T16:05:22,77
2017-10-27T16:15:21,77
2017-10-27T16:25:20,77
2017-10-27T16:35:20,77
2017-10-27T16:45:18,77
2017-10-27T16:55:18,77
2017-10-27T17:05:17,77
2017-10-27T17:15:16,77
2017-10-27T17:25:16,77
2017-10-27T17:35:15,77
2017-10-27T17:45:14,76.82
2017-10-27T17:55:14,76.82
2017-10-27T18:05:13,76.82
2017-10-27T18:15:12,76.82
2017-10-27T18:25:11,76.82
2017-10-27T18:35:10,76.82
2017-10-27T18:45:10,77
2017-10-27T18:55:09,77
2017-10-27T19:05:08,77
2017-10-27T19:15:07,77
2017-10-27T19:25:07,77
2017-10-27T19:35:06,77
2017-10-27T19:45:05,77
2017-10-27T19:55:04,76.82
2017-10-27T20:05:03,76.82
2017-10-27T20:15:02,76.82
2017-10-27T20:25:01,76.82
2017-10-27T20:35:01,77
2017-10-27T20:45:00,77
2017-10-27T20:54:59,77
2017-10-27T21:04:58,77
2017-10-27T21:14:57,77
2017-10-27T21:24:56,77
2017-10-27T21:34:56,77
2017-10-27T21:44:55,77
2017-10-27T21:54:55,77
2017-10-27T22:04:54,77
2017-10-27T22:14:53,77
2017-10-27T22:24:52,77
2017-10-27T22:34:52,77
2017-10-27T22:44:51,77
2017-10-27T22:54:50,77
2017-10-27T23:04:49,77
2017-10-27T23:14:48,77
2017-10-27T23:24:48,77
2017-10-27T23:34:47,77
2017-10-27T23:44:46,77
2017-10-27T23:54:45,77
2017-10-28T00:04:44,77
2017-10-28T00:14:43,77
2017-10-28T00:24:43,77
2017-10-28T00:34:42,77
2017-10-28T00:44:42,77
2017-10-28T00:54:41,77
2017-10-28T01:04:40,77
2017-10-28T01:14:40,76.82
2017-10-28T01:24:39,76.82
2017-10-28T01:34:38,76.82
2017-10-28T01:44:38,76.82
2017-10-28T01:54:37,76.82
2017-10-28T02:04:36,76.82
2017-10-28T02:14:35,76.82
2017-10-28T02:24:35,76.82
2017-10-28T02:34:33,76.82
2017-10-28T02:44:33,77
2017-10-28T02:54:32,77
2017-10-28T03:04:31,77
2017-10-28T03:14:30,77
2017-10-28T03:24:30,76.82
2017-10-28T03:34:29,77
2017-10-28T03:44:28,77
2017-10-28T03:54:28,77
2017-10-28T04:04:27,77
2017-10-28T04:14:26,77
2017-10-28T04:24:25,77
2017-10-28T04:34:24,77
2017-10-28T04:44:24,77
2017-10-28T04:54:23,77
2017-10-28T05:04:21,77
2017-10-28T05:14:21,77
2017-10-28T05:24:20,77
2017-10-28T05:34:20,77
2017-10-28T05:44:19,76.82
2017-10-28T05:54:18,76.82
2017-10-28T06:04:18,76.82
2017-10-28T06:14:17,77
2017-10-28T06:24:17,77
2017-10-28T06:34:16,76.82
2017-10-28T06:44:14,76.82
2017-10-28T06:54:13,76.64
2017-10-28T07:04:13,76.82
2017-10-28T07:14:12,76.82
2017-10-28T07:24:11,77
2017-10-28T07:34:10,77
2017-10-28T07:44:09,77
2017-10-28T07:54:09,77
2017-10-28T08:04:08,77
2017-10-28T08:14:07,77
2017-10-28T08:24:06,77
2017-10-28T08:34:05,77
2017-10-28T08:44:04,77
2017-10-28T08:54:03,77
2017-10-28T09:04:03,77
2017-10-28T09:14:02,77
2017-10-28T09:24:01,77
2017-10-28T09:34:01,77
2017-10-28T09:44:00,76.82
2017-10-28T09:54:00,76.82
2017-10-28T10:03:59,77
2017-10-28T10:13:58,76.82
2017-10-28T10:23:58,77
2017-10-28T10:33:57,76.82
2017-10-28T10:43:56,76.82
2017-10-28T10:53:55,76.82
2017-10-28T11:03:54,76.82
2017-10-28T11:13:53,76.82
2017-10-28T11:23:52,76.82
2017-10-28T11:33:52,76.82
2017-10-28T11:43:51,76.82
2017-10-28T11:53:51,76.82
2017-10-28T12:03:49,76.82
2017-10-28T12:13:48,76.64
2017-10-28T12:23:47,76.64
2017-10-28T12:33:46,77
2017-10-28T12:43:45,77
2017-10-28T12:43:46,77
2017-10-28T12:53:45,77
2017-10-28T13:03:45,77
2017-10-28T13:13:44,77
2017-10-28T13:23:43,77
2017-10-28T13:33:42,76.82
2017-10-28T13:43:41,76.82
2017-10-28T13:53:40,76.82
2017-10-28T14:03:39,76.82
2017-10-28T14:13:39,76.82
2017-10-28T14:23:38,76.82
2017-10-28T14:33:37,76.82
2017-10-28T14:43:36,76.64
2017-10-28T14:53:36,76.82
2017-10-28T15:03:35,76.82
2017-10-28T15:03:38,76.82
2017-10-28T15:13:37,77
2017-10-28T15:23:36,76.64
2017-10-28T15:33:36,76.64
2017-10-28T15:43:35,76.64
2017-10-28T15:53:34,76.64
2017-10-28T16:03:33,76.82
2017-10-28T16:13:32,76.82
2017-10-28T16:23:31,76.64
2017-10-28T16:33:30,76.82
2017-10-28T16:43:30,76.82
2017-10-28T16:53:29,76.82
2017-10-28T17:03:28,77
2017-10-28T17:13:29,77
2017-10-28T17:23:27,77
2017-10-28T17:33:26,77
2017-10-28T17:43:25,77
2017-10-28T17:53:24,77
2017-10-28T18:03:23,77
2017-10-28T18:13:23,76.82
2017-10-28T18:23:22,76.82
2017-10-28T18:33:21,76.82
2017-10-28T18:43:21,76.82
2017-10-28T18:53:19,76.82
2017-10-28T19:03:20,76.82
2017-10-28T19:13:19,76.82
2017-10-28T19:23:18,76.82
2017-10-28T19:33:17,76.82
2017-10-28T19:43:16,76.64
2017-10-28T19:53:15,76.64
2017-10-28T20:03:14,76.82
2017-10-28T20:13:14,76.82
2017-10-28T20:23:13,76.82
2017-10-28T20:33:12,76.82
2017-10-28T20:43:12,76.82
2017-10-28T20:53:11,76.64
2017-10-28T21:03:11,76.64
2017-10-28T21:13:10,76.64
2017-10-28T21:23:10,76.82
2017-10-28T21:33:09,76.64
2017-10-28T21:43:08,76.82
2017-10-28T21:53:07,76.82
2017-10-28T22:03:06,76.82
2017-10-28T22:13:06,76.82
2017-10-28T22:23:05,76.82
2017-10-28T22:33:04,76.82
2017-10-28T22:43:03,76.82
2017-10-28T22:53:02,76.82
2017-10-28T23:03:02,77
2017-10-28T23:13:01,76.82
2017-10-28T23:23:00,76.82
2017-10-28T23:32:59,76.82
2017-10-28T23:42:59,76.82
2017-10-28T23:52:58,77
2017-10-29T00:02:57,76.82
2017-10-29T00:12:56,76.82
2017-10-29T00:22:56,76.82
2017-10-29T00:32:55,76.82
2017-10-29T00:42:55,77
2017-10-29T00:52:53,76.82
2017-10-29T01:02:52,76.82
2017-10-29T01:12:52,76.64
2017-10-29T01:22:51,76.64
2017-10-29T01:32:51,76.64
2017-10-29T01:42:50,76.82
2017-10-29T01:52:49,76.64
2017-10-29T02:02:48,76.64
2017-10-29T04:12:38,76.82
2017-10-29T04:22:37,76.82
2017-10-29T04:32:36,76.82
2017-10-29T04:42:36,77
2017-10-29T04:52:35,76.82
2017-10-29T05:02:34,76.82
2017-10-29T05:12:33,76.82
2017-10-29T05:22:33,76.82
2017-10-29T05:32:32,77
2017-10-29T05:42:31,76.82
2017-10-29T05:52:30,76.82
2017-10-29T06:02:29,76.64
2017-10-29T06:12:29,76.64
2017-10-29T06:22:28,76.64
2017-10-29T06:32:28,76.64
2017-10-29T06:42:27,76.64
2017-10-29T06:52:26,76.46
2017-10-29T07:02:26,76.64
2017-10-29T07:12:25,76.64
2017-10-29T07:22:24,76.82
2017-10-29T07:32:23,76.82
2017-10-29T07:42:22,76.82
2017-10-29T07:52:22,76.64
2017-10-29T08:02:21,77
2017-10-29T10:12:11,76.64
2017-10-29T10:22:10,76.64
2017-10-29T10:32:09,76.64
2017-10-29T10:42:08,76.64
2017-10-29T10:52:08,76.64
2017-10-29T11:02:07,76.46
2017-10-29T11:12:06,76.64
2017-10-29T11:22:05,76.64
2017-10-29T11:32:05,76.64
2017-10-29T11:42:04,76.64
2017-10-29T11:52:03,76.46
2017-10-29T12:02:02,76.64
